declaration_id,state,governor,eo_number,action_type,event_description,date_signed,end_date,weather_related,document_format,archive_record_url
NJ-MCGREEVEY-EO-110,NJ,Mcgreevey,110,declaration,,2004-06-02,,False,html,https://www.nj.gov/infobank/circular/eom110.htm
NJ-MCGREEVEY-EO-111,NJ,Mcgreevey,111,declaration,"Orders the Homeland Security Technology Systems Center is created at NJIT to work in collaboration with State government, serving as consultant for technology evaluation against objective performance standards and engaging in prototype deployment of integrated systems for testing, demonstration and training.",2004-06-07,,False,html,https://www.nj.gov/infobank/circular/eom111.htm
NJ-MCGREEVEY-EO-112,NJ,Mcgreevey,112,declaration,,2004-06-07,,False,html,https://www.nj.gov/infobank/circular/eom112.htm
NJ-MCGREEVEY-EO-113,NJ,Mcgreevey,113,declaration,,2004-06-12,2002-02-19,False,html,https://www.nj.gov/infobank/circular/eom113.htm
NJ-MCGREEVEY-EO-114,NJ,Mcgreevey,114,declaration,,2004-06-13,,False,html,https://www.nj.gov/infobank/circular/eom114.htm
NJ-MCGREEVEY-EO-115,NJ,Mcgreevey,115,declaration,,2004-06-14,,False,html,https://www.nj.gov/infobank/circular/eom115.htm
NJ-MCGREEVEY-EO-116,NJ,Mcgreevey,116,declaration,,2004-06-16,,False,html,https://www.nj.gov/infobank/circular/eom116.htm
NJ-MCGREEVEY-EO-117,NJ,Mcgreevey,117,declaration,"There is created in, but not of, the Department of Education, the New Jersey After 3 Advisory Committee",2004-06-25,,False,html,https://www.nj.gov/infobank/circular/eom117.htm
NJ-MCGREEVEY-EO-118,NJ,Mcgreevey,118,declaration,"Orders a moratorium on the approval of any permit application or contract for the design, construction or erection of any new billboards until such time as the Department of Transportation adopts regulations",2004-06-30,,False,html,https://www.nj.gov/infobank/circular/eom118.htm
NJ-MCGREEVEY-EO-119,NJ,Mcgreevey,119,declaration,,2004-07-04,,False,html,https://www.nj.gov/infobank/circular/eom119.htm
NJ-MCGREEVEY-EO-120,NJ,Mcgreevey,120,declaration,,2004-07-08,,False,html,https://www.nj.gov/infobank/circular/eom120.htm
NJ-MCGREEVEY-EO-121,NJ,Mcgreevey,121,declaration,Declares that a State of Emergency presently exists in Burlington and Camden Counties.,2004-07-13,,True,html,https://www.nj.gov/infobank/circular/eom121.htm
NJ-MCGREEVEY-EO-122,NJ,Mcgreevey,122,declaration,"Orders the state's public authorities, commissions, boards and councils more accountable to the public in their accounting and financial reporting processes",2004-07-23,,False,html,https://www.nj.gov/infobank/circular/eom122.htm
NJ-MCGREEVEY-EO-123,NJ,Mcgreevey,123,declaration,,2004-08-03,,False,html,https://www.nj.gov/infobank/circular/eom123.htm
NJ-MCGREEVEY-EO-124,NJ,Mcgreevey,124,declaration,,2004-08-09,,False,html,https://www.nj.gov/infobank/circular/eom124.htm
NJ-MCGREEVEY-EO-125,NJ,Mcgreevey,125,declaration,,2004-08-24,,False,html,https://www.nj.gov/infobank/circular/eom125.htm
NJ-MCGREEVEY-EO-126,NJ,Mcgreevey,126,declaration,,2004-09-08,,False,html,https://www.nj.gov/infobank/circular/eom126.htm
NJ-MCGREEVEY-EO-127,NJ,Mcgreevey,127,declaration,,2004-09-09,,False,html,https://www.nj.gov/infobank/circular/eom127.htm
NJ-MCGREEVEY-EO-128,NJ,Mcgreevey,128,declaration,"Establishes the creation of three Innovation Zones surrounding New Jersey's research universities, to be located in the City of Newark, the City of Camden, and the North Brunswick/New Brunswick area.",2004-09-08,,False,html,https://www.nj.gov/infobank/circular/eom128.htm
NJ-MCGREEVEY-EO-129,NJ,Mcgreevey,129,declaration,"Orders that consistent with State law, the State contracting agencies shall develop policies and procedures to ensure that all vendors seeking to enter into any contract in which services are procured on behalf of the State of New Jersey must disclose.",2004-09-09,,False,html,https://www.nj.gov/infobank/circular/eom129.htm
NJ-MCGREEVEY-EO-130,NJ,Mcgreevey,130,declaration,"Orders that the Attorney General shall promptly convene a task force, consisting of representatives from all of the relevant segments of the law enforcement community, including but not limited to the county prosecutors offices, the Division of Criminal Justice, the State Police, sheriff's departments, and county and local police departments, to provide assistance to the Attorney General in developing a plan to respond to the issues raised by the expiration of the federal assault weapons ban.",2004-09-13,,False,html,https://www.nj.gov/infobank/circular/eom130.htm
NJ-MCGREEVEY-EO-131,NJ,Mcgreevey,131,declaration,"Declares and proclaims that a State of Emergency exists in the northwestern area of the State of New Jersey and in the counties of Sussex, Warren, Hunterdon and Mercer, and may come to exist in other areas of the State.",2004-09-18,,True,html,https://www.nj.gov/infobank/circular/eom131.htm
NJ-MCGREEVEY-EO-132,NJ,Mcgreevey,132,declaration,"Orders the creation of a permanent position of Chief Financial Officer, expands the duties of the Commerce Audit Committee",2004-09-20,,False,html,https://www.nj.gov/infobank/circular/eom132.htm
NJ-MCGREEVEY-EO-133,NJ,Mcgreevey,133,declaration,,2004-09-18,,False,html,https://www.nj.gov/infobank/circular/eom133.htm
NJ-MCGREEVEY-EO-134,NJ,Mcgreevey,134,declaration,"Orders the State or any of its purchasing agents or agencies or those of its independent authorities, as the case may be, shall not enter into an agreement or otherwise contract to procure from any business entity services or any material, supplies or equipment, or to acquire, sell, or lease any land or building, where the value of the transaction exceeds $17,500, if that business entity has solicited or made any contribution of money, or pledge of contribution, including in-kind contributions to a candidate committee and/or election fund of any candidate or holder of the public office of Governor, or to any State or county political party committee",2004-09-22,,False,html,https://www.nj.gov/infobank/circular/eom134.htm
NJ-MCGREEVEY-EO-135,NJ,Mcgreevey,135,declaration,,2004-09-28,,False,html,https://www.nj.gov/infobank/circular/eom135.htm
NJ-MCGREEVEY-EO-136,NJ,Mcgreevey,136,declaration,"Orders the State of New Jersey hereby recognize a Bill of Rights and Responsibilities to support the independence, dignity and choice of citizens as they age",2004-09-27,,False,html,https://www.nj.gov/infobank/circular/eom136.htm
NJ-MCGREEVEY-EO-137,NJ,Mcgreevey,137,declaration,,2004-10-09,,False,html,https://www.nj.gov/infobank/circular/eom137.htm
NJ-MCGREEVEY-EO-138,NJ,Mcgreevey,138,declaration,Declares a State of Emergency exists in school districts throughout the State,2004-10-12,,False,html,https://www.nj.gov/infobank/circular/eom138.htm
NJ-MCGREEVEY-EO-139,NJ,Mcgreevey,139,declaration,Delcares a State of Emergency exists with regard to the transmission of HIV/AIDS through intravenous drug use.,2004-10-26,,False,html,https://www.nj.gov/infobank/circular/eom139.htm
NJ-ABENNETT-EO-139,NJ,Abennett,139,declaration,Establishes an Advisory Council to Promote the Profession of Nursing in New Jersey,2002-01-09,,False,html,https://www.nj.gov/infobank/circular/eob139.htm
NJ-DIFRANCESCO-EO-124,NJ,Difrancesco,124,declaration,Declares State of Emergency Exists in New Jersey,2001-03-04,2001-03-08,True,html,https://www.nj.gov/infobank/circular/eod124.htm
NJ-DIFRANCESCO-EO-125,NJ,Difrancesco,125,termination,Terminates State of Emergency declared in Executive Order No. 124,2001-03-08,,True,html,https://www.nj.gov/infobank/circular/eod125.htm
NJ-DIFRANCESCO-EO-126,NJ,Difrancesco,126,declaration,Directs the Commissioner of DHSS to Empanel a Newborn Screening Annual Review Committee,2001-04-12,,False,html,https://www.nj.gov/infobank/circular/eod126.htm
NJ-DIFRANCESCO-EO-127,NJ,Difrancesco,127,declaration,Directs AG to Convene Statewide Summit of Law Enforcement Executives and Examine the Practice of Racial Profiling,2001-05-23,,False,html,https://www.nj.gov/infobank/circular/eod127.htm
NJ-DIFRANCESCO-EO-128,NJ,Difrancesco,128,declaration,Directs the Commissioner of the Department of Transportation to prepare a Garden State Parkway Congestion Relief Plan,2001-05-31,,False,html,https://www.nj.gov/infobank/circular/eod128.htm
NJ-DIFRANCESCO-EO-129,NJ,Difrancesco,129,declaration,,2001-06-12,,False,html,https://www.nj.gov/infobank/circular/eod129.htm
NJ-DIFRANCESCO-EO-130,NJ,Difrancesco,130,declaration,Declares state of emergency exists in Morris County,2001-07-03,,False,html,https://www.nj.gov/infobank/circular/eod130.htm
NJ-DIFRANCESCO-EO-131,NJ,Difrancesco,131,declaration,Declares State of Emergency in the State of New Jersey Due to the Terroristic Attacks on the World Trade Center and the Pentagon.,2001-09-11,,False,html,https://www.nj.gov/infobank/circular/eod131.htm
NJ-DIFRANCESCO-EO-132,NJ,Difrancesco,132,declaration,Creates the Office of Recovery and Victim Assistance,2001-09-17,,False,html,https://www.nj.gov/infobank/circular/eod132.htm
NJ-DIFRANCESCO-EO-133,NJ,Difrancesco,133,declaration,,2001-09-11,,False,html,https://www.nj.gov/infobank/circular/eod133.htm
NJ-DIFRANCESCO-EO-134,NJ,Difrancesco,134,declaration,New Jersey World Trade Center Victims Memorial Commission,2001-10-03,,False,html,https://www.nj.gov/infobank/circular/eod134.htm
NJ-DIFRANCESCO-EO-135,NJ,Difrancesco,135,declaration,,2001-11-23,,False,html,https://www.nj.gov/infobank/circular/eod135.htm
NJ-DIFRANCESCO-EO-136,NJ,Difrancesco,136,declaration,,2001-12-24,,False,html,https://www.nj.gov/infobank/circular/eod136.htm
NJ-DIFRANCESCO-EO-137,NJ,Difrancesco,137,declaration,,2001-12-18,,False,html,https://www.nj.gov/infobank/circular/eod137.htm
NJ-DIFRANCESCO-EO-138,NJ,Difrancesco,138,declaration,"Orders and directs the Department of Environmental Protection's Division of Parks and Forestry is the only agency that may authorize, approve and schedule Special Events within Liberty State Park",2002-01-07,,False,html,https://www.nj.gov/infobank/circular/eod138.htm
NJ-WHITMAN-EO-1,NJ,Whitman,1,declaration,Directs public employees to file financial disclosure statements.,1990-01-18,1994-01-18,False,html,https://www.nj.gov/infobank/circular/eof1.htm
NJ-WHITMAN-EO-2,NJ,Whitman,2,declaration,"Orders public employees file financial disclosure statements, utilize blind trusts, and limits interest in any closely-held corporation, partnership, sole proprietorship, or similar business entity, etc.",1994-01-18,1994-03-15,False,html,https://www.nj.gov/infobank/circular/eow2.htm
NJ-WHITMAN-EO-3,NJ,Whitman,3,extension,"Declares a continuing state of emergency in state prisons until July, 1994 when Executive Order No. 80 (Florio) will expire.",1994-01-19,1994-07-14,False,html,https://www.nj.gov/infobank/circular/eow3.htm
NJ-WHITMAN-EO-4,NJ,Whitman,4,declaration,Declares state of energy emergency for all heat and electrical utilities throughout the state.,1994-01-19,1994-07-14,True,html,https://www.nj.gov/infobank/circular/eow4.htm
NJ-WHITMAN-EO-5,NJ,Whitman,5,termination,Terminates the state of emergency for all heat and electrical utilities declared in Executive Order No. 4 and rescinds Executive Order No. 4.,1994-01-21,,True,html,https://www.nj.gov/infobank/circular/eow5.htm
NJ-WHITMAN-EO-6,NJ,Whitman,6,declaration,"Creates an Advisory Panel on Government Contracting Procedures which shall make a comprehensive review of existing procedures, the issuance of bonds, notes, etc., the selection of underwriters, the retention of attorneys or law firms in connection with the issuance of bonds, notes, etc., the retention of any engineering, architectural or other professional firms.",1994-01-27,,False,html,https://www.nj.gov/infobank/circular/eow6.htm
NJ-WHITMAN-EO-7,NJ,Whitman,7,declaration,Remits forfeiture of Taro.,1994-01-28,,False,html,https://www.nj.gov/infobank/circular/eow7.htm
NJ-WHITMAN-EO-8,NJ,Whitman,8,declaration,Orders and directs the New Jersey Economic Master Plan Commission be expanded and shall consist of Chairperson and 18 members.,1994-02-15,,False,html,https://www.nj.gov/infobank/circular/eow8.htm
NJ-WHITMAN-EO-9,NJ,Whitman,9,termination,"Orders and directs elimination of the position of Environmental Prosecutor in Division of Law and Public Safety, rescinds EO 2 (Florio), and relocates duties of Environmental Prosecutor with Division of Public Safety.",1994-03-15,,False,html,https://www.nj.gov/infobank/circular/eow9.htm
NJ-WHITMAN-EO-10,NJ,Whitman,10,declaration,Orders and directs the Advisory Council on Juvenile Justice is reconstituted. The Council will assist the Governor and various State departments in administering and developing programs to deal with juvenile crime.,1994-03-17,1995-03-06,False,html,https://www.nj.gov/infobank/circular/eow10.htm
NJ-WHITMAN-EO-11,NJ,Whitman,11,termination,"Rescinds and supersedes Executive Order No.99 (Florio). Order that any State department, authority or instrumentality may include a project agreement in a public works project. This order does not require the use of a project agreement or the selection of a particular union, trade council, or labor organization.",1994-03-21,,False,html,https://www.nj.gov/infobank/circular/eow11.htm
NJ-WHITMAN-EO-12,NJ,Whitman,12,declaration,"Declares state of emergency due to gas pipeline explosion in Edison and directs that Division of State Police protect the health, safety and resources of the residents of the Township of Edison and the State of New Jersey.",1994-03-25,1994-03-29,False,html,https://www.nj.gov/infobank/circular/eow12.htm
NJ-WHITMAN-EO-13,NJ,Whitman,13,termination,Rescinds EO No. 12 but continues certain emergency authorizations for the Division of State Police and assistance from various agencies of State government who are called upon to provide assistance in the aftermath of the Edison explosion.,1994-03-29,,False,html,https://www.nj.gov/infobank/circular/eow13.htm
NJ-WHITMAN-EO-14,NJ,Whitman,14,declaration,Establishes the Advisory Panel on Higher Education Restructuring to assist the Governor in proposing legislation to implement the restructuring of the system of higher education.,1994-03-30,,False,html,https://www.nj.gov/infobank/circular/eow14.htm
NJ-WHITMAN-EO-15,NJ,Whitman,15,declaration,Creates the Office of the Business Ombudsman to be located in the Department of State with the responsibility of directing a comprehensive effort to assist businesses in dealing efficiently with State regulations.,1994-04-05,1997-06-27,False,html,https://www.nj.gov/infobank/circular/eow15.htm
NJ-WHITMAN-EO-16,NJ,Whitman,16,declaration,Addresses the emergency conditions within the State prisons and other penal and correctional institutions of the New Jersey Department of Corrections.,1994-04-05,,False,html,https://www.nj.gov/infobank/circular/eow16.htm
NJ-WHITMAN-EO-17,NJ,Whitman,17,declaration,Establishes the New Jersey Advisory Commission on Privatization to conduct a review of existing feasibility studies and actual experiences of governments that have initiated privatization efforts; evaluate the advantages and disadvantages associated with privatization; conduct a feasibility study of New Jersey State government; and propose appropriate and beneficial methods of implementing privatization in this State.,1994-04-18,,False,html,https://www.nj.gov/infobank/circular/eow17.htm
NJ-WHITMAN-EO-18,NJ,Whitman,18,declaration,,1993-12-31,,False,html,https://www.nj.gov/infobank/circular/eow18.htm
NJ-WHITMAN-EO-19,NJ,Whitman,19,declaration,,1993-12-31,,False,html,https://www.nj.gov/infobank/circular/eow19.htm
NJ-WHITMAN-EO-20,NJ,Whitman,20,declaration,"Establishes NJ Commission on National Service to assist in meeting the human, educational, environmental and public safety needs of the State.",1994-06-13,,False,html,https://www.nj.gov/infobank/circular/eow20.htm
NJ-WHITMAN-EO-21,NJ,Whitman,21,termination,Rescinds Executive Order No. 3 (1970) and reconstitutes the Governor's Employee Relations Policy Council; and rescinds Executive Order No. 4 (1970) and reconstitutes the Office of Employee Relations within the Department of Personnel.,1994-07-14,,False,html,https://www.nj.gov/infobank/circular/eow21.htm
NJ-WHITMAN-EO-22,NJ,Whitman,22,declaration,,1995-12-31,,False,html,https://www.nj.gov/infobank/circular/eow22.htm
NJ-WHITMAN-EO-23,NJ,Whitman,23,declaration,Orders and Directs Commissioner of DEP is designated ex-officio as State Natural Resource Trustee for purposes outlined in Section 2706(b)(3) of the Oil Pollution Act.,,,False,html,https://www.nj.gov/infobank/circular/eow23.htm
NJ-WHITMAN-EO-24,NJ,Whitman,24,declaration,"Orders and Directs NJ Dept of Commerce and Economic Development to create a Free Cuba Task Force which shall conduct a study to determine the likely economic, social immigration and cultural consequences that would result from the the liberation of the people of Cuba.",1994-10-11,,False,html,https://www.nj.gov/infobank/circular/eow24.htm
NJ-WHITMAN-EO-25,NJ,Whitman,25,declaration,,1994-11-25,,False,html,https://www.nj.gov/infobank/circular/eow25.htm
NJ-WHITMAN-EO-26,NJ,Whitman,26,extension,Orders and Directs the policy of the State generally requiring that all bonds of the State and its agencies and authorities to be sold on a competitive basis is continued.,,,False,html,https://www.nj.gov/infobank/circular/eow26.htm
NJ-WHITMAN-EO-27,NJ,Whitman,27,amendment,"Order State administrative agencies include a statement whether Federal standards are exceeded when adopting, amending, or readopting rules and regulations.",1994-11-02,,False,html,https://www.nj.gov/infobank/circular/eow27.htm
NJ-WHITMAN-EO-28,NJ,Whitman,28,termination,Orders and directs that State employees called to active duty in Haiti and the Middle East crises are entitled to return to State employment with full seniority and benefits upon termination of active duty.,1994-11-16,,False,html,https://www.nj.gov/infobank/circular/eow28.htm
NJ-WHITMAN-EO-29,NJ,Whitman,29,declaration,Orders and Directs the extension of the Governor's Council on AIDS (created by EO 45 (Florio).,1994-12-01,,False,html,https://www.nj.gov/infobank/circular/eow29.htm
NJ-WHITMAN-EO-30,NJ,Whitman,30,declaration,Establishes the Advisory Panel on School Vouchers,1995-01-10,,False,html,https://www.nj.gov/infobank/circular/eow30.htm
NJ-WHITMAN-EO-31,NJ,Whitman,31,declaration,,1995-01-11,,False,html,https://www.nj.gov/infobank/circular/eow31.htm
NJ-WHITMAN-EO-32,NJ,Whitman,32,termination,Orders and Directs Vacancy Review Board be eliminated. Rescinds Executive Order No. 10 (1982) and directs each department to assume the functions previously performed by the Vacancy Review Board.,1995-03-06,,False,html,https://www.nj.gov/infobank/circular/eow32.htm
NJ-WHITMAN-EO-33,NJ,Whitman,33,declaration,Orders and Directs the transfer of the Office of Employee Relations from the Department of Personnel to the Office of the Governor and sets forth the necessary steps for implementation thereof.,1995-03-06,,False,html,https://www.nj.gov/infobank/circular/eow33.htm
NJ-WHITMAN-EO-34,NJ,Whitman,34,extension,Continues Governor's Advisory Council on Volunteerism and Community Service and establishes Governor's Youth Advisory Council.,1995-04-10,,False,html,https://www.nj.gov/infobank/circular/eow34.htm
NJ-WHITMAN-EO-35,NJ,Whitman,35,declaration,,1995-07-22,,False,html,https://www.nj.gov/infobank/circular/eow35.htm
NJ-WHITMAN-EO-36,NJ,Whitman,36,declaration,"To achieve a coordinated workforce readiness system, orders expansion of Private Industry Council's into broad-based Workforce Investment Boards.",1995-05-12,,False,html,https://www.nj.gov/infobank/circular/eow36.htm
NJ-WHITMAN-EO-37,NJ,Whitman,37,declaration,,1997-05-31,,False,html,https://www.nj.gov/infobank/circular/eow37.htm
NJ-WHITMAN-EO-38,NJ,Whitman,38,extension,"Establishes a commission known as Prosperity New Jersey, which shall create, develop, refine and implement strategic plans to continually move New Jersey to the forefront of the national and international economies by fostering, promoting and improving economic activity, job creation and the overall business climate in New Jersey.",1995-06-15,,False,html,https://www.nj.gov/infobank/circular/eow38.htm
NJ-WHITMAN-EO-39,NJ,Whitman,39,declaration,Establishes Study Commission on Parole.,1995-07-25,,False,html,https://www.nj.gov/infobank/circular/eow39.htm
NJ-WHITMAN-EO-40,NJ,Whitman,40,extension,Continues Governor's Council on New Jersey Outdoors,1995-08-03,,False,html,https://www.nj.gov/infobank/circular/eow40.htm
NJ-WHITMAN-EO-41,NJ,Whitman,41,declaration,"Declares state of water emergency for counties in northeastern New Jersey. Directs Commissioner of DEP, the Water Emergency Task Force and the Drought Coordinator to take steps necessary to alleviate the water emergency.",1995-09-13,1995-11-03,True,html,https://www.nj.gov/infobank/circular/eow41.htm
NJ-WHITMAN-EO-42,NJ,Whitman,42,declaration,Establishes New Jersey Sports History Commission which shall plan and implement the 150th anniversary of the first game of baseball and the 50th anniversary of the beginning of integration of organized baseball by Jackie Robinson.,1995-09-21,,False,html,https://www.nj.gov/infobank/circular/eow42.htm
NJ-WHITMAN-EO-43,NJ,Whitman,43,termination,Declares state of water emergency no longer exists in north eastern counties of the State of New Jersey and terminates Executive Order 41 .,1995-11-03,,True,html,https://www.nj.gov/infobank/circular/eow43.htm
NJ-WHITMAN-EO-44,NJ,Whitman,44,declaration,,1995-11-24,,False,html,https://www.nj.gov/infobank/circular/eow44.htm
NJ-WHITMAN-EO-45,NJ,Whitman,45,declaration,,1996-01-07,1996-01-13,True,html,https://www.nj.gov/infobank/circular/eow45.htm
NJ-WHITMAN-EO-46,NJ,Whitman,46,declaration,,1996-01-13,,True,html,https://www.nj.gov/infobank/circular/eow46.htm
NJ-WHITMAN-EO-47,NJ,Whitman,47,declaration,Entitles New Jersey State employees who are called to active duty during the Bosnian Peacekeeping Mission full seniority and benefits.,1996-02-29,,False,html,https://www.nj.gov/infobank/circular/eow47.htm
NJ-WHITMAN-EO-48,NJ,Whitman,48,declaration,Addresses the problem of overcrowding in state prisons and correctional institutions and allows for the Commissioner of Corrections to designate places of confinement for state-sentenced inmates.,1996-03-28,,False,html,https://www.nj.gov/infobank/circular/eow48.htm
NJ-WHITMAN-EO-49,NJ,Whitman,49,declaration,"Directs the policy of the State of New Jersey shall be that harassment, intimidation, violence or threats of violence by or against employees shall not be tolerated.",1996-04-17,,False,html,https://www.nj.gov/infobank/circular/eow49.htm
NJ-WHITMAN-EO-50,NJ,Whitman,50,declaration,Orders the establishment of the Health Care Fraud Task Force which shall function as the policy development body for the Executive Branch in establishing a comprehensive health care fraud enforcement plan.,1996-05-28,,False,html,https://www.nj.gov/infobank/circular/eow50.htm
NJ-WHITMAN-EO-51,NJ,Whitman,51,declaration,,1996-07-06,,False,html,https://www.nj.gov/infobank/circular/eow51.htm
NJ-WHITMAN-EO-52,NJ,Whitman,52,declaration,,1996-07-06,,False,html,https://www.nj.gov/infobank/circular/eow52.htm
NJ-WHITMAN-EO-53,NJ,Whitman,53,declaration,Declares state of emergency in Mercer and Burlington counties and calls NJ National Guard to active duty to provide aid and recovery assistance.,1996-06-28,1996-07-12,True,html,https://www.nj.gov/infobank/circular/eow53.htm
NJ-WHITMAN-EO-54,NJ,Whitman,54,declaration,,1996-07-09,,False,html,https://www.nj.gov/infobank/circular/eow54.htm
NJ-WHITMAN-EO-55,NJ,Whitman,55,declaration,,1996-07-09,,False,html,https://www.nj.gov/infobank/circular/eow55.htm
NJ-WHITMAN-EO-56,NJ,Whitman,56,termination,Terminates State of Emergency as declared in Executive Order No. 53.,1996-07-12,,True,html,https://www.nj.gov/infobank/circular/eow56.htm
NJ-WHITMAN-EO-57,NJ,Whitman,57,declaration,,1996-07-26,,False,html,https://www.nj.gov/infobank/circular/eow57.htm
NJ-WHITMAN-EO-58,NJ,Whitman,58,declaration,Creates Task Force for the Review of the Treatment of the Criminally Insane to study current practices employed by Greystone Park Psychiatric Hospital and other psychiatric facilities housing and handling the criminally insane.,1996-09-12,,False,html,https://www.nj.gov/infobank/circular/eow58.htm
NJ-WHITMAN-EO-59,NJ,Whitman,59,declaration,"Directs the Governor's Office shall convene a ""Work First New Jersey"" Interdepartmental Coordinating Committee that shall develop and implement policies and programs within each Department that augment and support comprehensive welfare reform in New Jersey and implement the ""Work First New Jersey"" initiative.",1996-10-22,,False,html,https://www.nj.gov/infobank/circular/eow59.htm
NJ-WHITMAN-EO-60,NJ,Whitman,60,declaration,"Establishes the Racing Industry Study Commission which shall undertake a thorough and comprehensive study of the horse racing industry in New Jersey, including existing statutes and regulations, in-State competition for the gambling dollar and legislation in neighboring states that impacts on the economic growth and prosperity of New Jersey's horse racing industry.",1996-10-31,,False,html,https://www.nj.gov/infobank/circular/eow60.htm
NJ-WHITMAN-EO-61,NJ,Whitman,61,declaration,,1996-10-18,,True,html,https://www.nj.gov/infobank/circular/eow61.htm
NJ-WHITMAN-EO-62,NJ,Whitman,62,declaration,,1996-11-29,,False,html,https://www.nj.gov/infobank/circular/eow62.htm
NJ-WHITMAN-EO-63,NJ,Whitman,63,declaration,"Orders Racing Industry Study Commission be expanded from 17 to 19 members, one member from the public sector and another representative of the casino industry.",1996-12-12,,False,html,https://www.nj.gov/infobank/circular/eow63.htm
NJ-WHITMAN-EO-64,NJ,Whitman,64,declaration,,1996-12-23,,False,html,https://www.nj.gov/infobank/circular/eow64.htm
NJ-WHITMAN-EO-65,NJ,Whitman,65,declaration,Designates Department of Transportation as the agency to carry out the provisions of the FTA's State Safety Oversight of Fixed Guideway Systems in the State of New Jersey.,1997-01-31,,False,html,https://www.nj.gov/infobank/circular/eow65.htm
NJ-WHITMAN-EO-66,NJ,Whitman,66,declaration,Establishes the Division of Revenue in the Department of the Treasury,1997-03-10,,False,html,https://www.nj.gov/infobank/circular/eow66.htm
NJ-WHITMAN-EO-67,NJ,Whitman,67,declaration,Designates the Monmouth County Board of Chosen Freeholders as an Areawide Water Quality Management Planning Agency.,1997-04-15,,False,html,https://www.nj.gov/infobank/circular/eow67.htm
NJ-WHITMAN-EO-68,NJ,Whitman,68,declaration,Creates the Office of Sustainability to be located in the Department of Commerce and Economic Development.,1997-04-22,,False,html,https://www.nj.gov/infobank/circular/eow68.htm
NJ-WHITMAN-EO-69,NJ,Whitman,69,amendment,Modifies the State's public policy regarding accessibility of public records.,1997-05-15,,False,html,https://www.nj.gov/infobank/circular/eow69.shtml
NJ-WHITMAN-EO-70,NJ,Whitman,70,declaration,,2002-01-01,,False,html,https://www.nj.gov/infobank/circular/eow70.htm
NJ-WHITMAN-EO-71,NJ,Whitman,71,termination,"Rescinds EO15, transfers Office of the Ombudsman to Dept of Commerce and establishes an Account Management System",1997-06-27,,False,html,https://www.nj.gov/infobank/circular/eow71.htm
NJ-WHITMAN-EO-72,NJ,Whitman,72,declaration,Establishes the Study Commission on the Implementation of the Death Penalty to examine the death penalty process in New Jersey.,1997-08-06,,False,html,https://www.nj.gov/infobank/circular/eow72.htm
NJ-WHITMAN-EO-73,NJ,Whitman,73,declaration,"Declares State of Emergency due to torrential rainfall and resultant flooding and damages, etc., in counties of Atlantic, Burlington, Cape May, Cumberland and Ocean",1997-08-22,1997-11-14,True,html,https://www.nj.gov/infobank/circular/eow73.htm
NJ-WHITMAN-EO-74,NJ,Whitman,74,declaration,Provides State-funded food stamp benefits to legal immigrants,1997-08-26,,False,html,https://www.nj.gov/infobank/circular/eow74.htm
NJ-WHITMAN-EO-75,NJ,Whitman,75,declaration,Creates the Advisory Committee to Study the Future of the New Jersey Training School for Boys in Monroe Township,1997-09-29,,False,html,https://www.nj.gov/infobank/circular/eow75.htm
NJ-WHITMAN-EO-76,NJ,Whitman,76,declaration,,1997-11-28,,False,html,https://www.nj.gov/infobank/circular/eow76.htm
NJ-WHITMAN-EO-77,NJ,Whitman,77,termination,"Rescinds Executive Order No. 73 which declared a State of Emergency in Atlantic, Burlington, Cape May, Cumberland, and Ocean Counties due to torrential rains.",1997-11-14,,True,html,https://www.nj.gov/infobank/circular/eow77.htm
NJ-WHITMAN-EO-78,NJ,Whitman,78,declaration,"Declares state of emergency existed and presently exists in Atlantic, Cape May, Monmouth and Ocean Counties.",1998-02-06,1998-03-10,True,html,https://www.nj.gov/infobank/circular/eow78.htm
NJ-WHITMAN-EO-79,NJ,Whitman,79,amendment,Amends Executive Order #34 (Whitman); changes the membership on the Advisory Council on Volunteerism and Community Service,1998-02-10,,False,html,https://www.nj.gov/infobank/circular/eow79.htm
NJ-WHITMAN-EO-80,NJ,Whitman,80,termination,"Rescinds Executive Order No. 78 which declared a State of Emergency in Atlantic, Cape May, Monmouth and Ocean Counties.",1998-03-10,,True,html,https://www.nj.gov/infobank/circular/eow80.htm
NJ-WHITMAN-EO-81,NJ,Whitman,81,declaration,Creates Landlord-Tenant Task Force to study issues affecting landlords and tenants in multi-family housing communities.,1998-05-04,,False,html,https://www.nj.gov/infobank/circular/eow81.htm
NJ-WHITMAN-EO-82,NJ,Whitman,82,declaration,Orders and Directs the creation of the Advisory Committee on the Preservation and Use of Ellis Island,1998-05-27,,False,html,https://www.nj.gov/infobank/circular/eow82.htm
NJ-WHITMAN-EO-83,NJ,Whitman,83,declaration,,1998-07-01,,False,html,https://www.nj.gov/infobank/circular/eow83.htm
NJ-WHITMAN-EO-84,NJ,Whitman,84,declaration,Orders and Directs Establishment of the New Jersey Advisory Council on Traumatic Brain Injury in the Department of Human Services,1998-05-28,,False,html,https://www.nj.gov/infobank/circular/eow84.htm
NJ-WHITMAN-EO-85,NJ,Whitman,85,declaration,"Orders and Directs U.S. and New Jersey flags be flown at half-staff in recognition and mourning of the passing of Judge Alexander P. Waugh, Sr.",1998-07-01,,False,html,https://www.nj.gov/infobank/circular/eow85.htm
