declaration_id,eo_number,governor,event_description,date_signed,archive_record_url,BEGIN_DATE_TIME,END_DATE_TIME,CZ_TYPE,area_type,CZ_FIPS,CZ_NAME,EVENT_TYPE,MAGNITUDE,MAGNITUDE_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,EPISODE_NARRATIVE,EVENT_NARRATIVE
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 03:00:00,2018-12-09 18:00:00,Z,NWS forecast zone,92,SOUTHAMPTON,Winter Storm,,,0,0,0.00K,0.00K,CoCoRaHS,"Low pressure tracking northeast just off the southeast and Mid Atlantic coasts produced snowfall totals between three inches and fourteen inches across central, south central, and eastern Virginia.",Snowfall totals generally ranged between three inches and six inches across the county. Berlin (1 SSW) reported 4.3 inches of snow.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 13:00:00,2018-12-09 21:00:00,Z,NWS forecast zone,502,SOUTHERN FAUQUIER,Winter Weather,,,0,0,,,Trained Spotter,"An area of low pressure developed along the Gulf Coast on December 8th and tracked northeastward along the North and South Carolina coastlines during the daytime hours on the 9th, strengthening to around 1000mb by the evening. The low then exited eastward off the coast of Cape Hatteras and weakened on the night of the 9th. Widespread significant snow was brought to central Virginia, with a sharp cutoff to completely dry conditions across far northern Virginia.","Snowfall amounts from 1 to 2 inches were observed across the region, with 1 inch measured near Bealeton."
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 11:00:00,2018-12-09 21:00:00,Z,NWS forecast zone,56,SPOTSYLVANIA,Winter Storm,,,0,0,,,Trained Spotter,"An area of low pressure developed along the Gulf Coast on December 8th and tracked northeastward along the North and South Carolina coastlines during the daytime hours on the 9th, strengthening to around 1000mb by the evening. The low then exited eastward off the coast of Cape Hatteras and weakened on the night of the 9th. Widespread significant snow was brought to central Virginia, with a sharp cutoff to completely dry conditions across far northern Virginia.","Widespread snowfall amounts of 6 to 8 inches were observed, with 7 inches measured near Massaponax."
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 11:00:00,2018-12-09 21:00:00,Z,NWS forecast zone,55,STAFFORD,Winter Storm,,,0,0,,,Trained Spotter,"An area of low pressure developed along the Gulf Coast on December 8th and tracked northeastward along the North and South Carolina coastlines during the daytime hours on the 9th, strengthening to around 1000mb by the evening. The low then exited eastward off the coast of Cape Hatteras and weakened on the night of the 9th. Widespread significant snow was brought to central Virginia, with a sharp cutoff to completely dry conditions across far northern Virginia.",Snowfall amounts ranged from 2 to 4 inches in the northern portion of the county to 4 to 6 inches in the southern portion of the county. A local maximum of  6.1 inches was measured near Glendie.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 03:00:00,2018-12-09 18:00:00,Z,NWS forecast zone,96,SUFFOLK,Winter Weather,,,0,0,0.00K,0.00K,Law Enforcement,Low pressure tracking northeast just off the southeast and Mid Atlantic coasts produced snowfall totals between one half inch and three inches across portions of eastern and southeast Virginia.,Snowfall totals generally ranged between one half inch and three inches across the county.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 03:00:00,2018-12-09 18:00:00,Z,NWS forecast zone,89,SURRY,Winter Storm,,,0,0,0.00K,0.00K,CoCoRaHS,"Low pressure tracking northeast just off the southeast and Mid Atlantic coasts produced snowfall totals between three inches and fourteen inches across central, south central, and eastern Virginia.",Snowfall totals generally ranged between three inches and nine inches across the county. Claremont reported 5.5 inches of snow.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 03:00:00,2018-12-09 18:00:00,Z,NWS forecast zone,88,SUSSEX,Winter Storm,,,0,0,0.00K,0.00K,COOP Observer,"Low pressure tracking northeast just off the southeast and Mid Atlantic coasts produced snowfall totals between three inches and fourteen inches across central, south central, and eastern Virginia.",Snowfall totals generally ranged between four inches and ten inches across the county. WFO Wakefield reported 4.8 inches of snow.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 00:00:00,2018-12-09 17:30:00,Z,NWS forecast zone,7,TAZEWELL,Winter Storm,,,0,0,,,COOP Observer,"A low pressure system tracked eastward along the Gulf Coast and spread moisture northward toward the Mid Atlantic.  Meanwhile, high pressure to the north allowed temperatures to fall into the 20s, which caused the moisture to mostly fall as heavy snow.  Some sleet and freezing drizzle also fell during this storm.  The snow caused hundreds of traffic accidents and left thousands of people without power.  Average snowfall accumulations ranged from ten to twenty inches over southwest Virginia.",Snowfall accumulations ranged from 12.0 inches at Richlands to 15.0 inches at Burkes Garden.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 00:00:00,2018-12-10 12:00:00,Z,NWS forecast zone,8,WASHINGTON,Heavy Snow,,,0,0,,,911 Call Center,A strong low pressure system moved eastward across the Gulf Coast on its way through the Carolinas. Deep moisture was lifted in the colder resident air mass across the Southern Appalachian region. This pattern resulted in heavy snowfall amounts in the range of five to ten inches with locally greater totals across Southwest Virginia and Northeast Tennessee.,Four inches of snow was reported at Abingdon.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 00:00:00,2018-12-10 12:00:00,Z,NWS forecast zone,8,WASHINGTON,Heavy Snow,,,0,0,,,Broadcast Media,A strong low pressure system moved eastward across the Gulf Coast on its way through the Carolinas. Deep moisture was lifted in the colder resident air mass across the Southern Appalachian region. This pattern resulted in heavy snowfall amounts in the range of five to ten inches with locally greater totals across Southwest Virginia and Northeast Tennessee.,Eight inches of snow was reported 3 miles east northeast of Bristol.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 00:00:00,2018-12-10 12:00:00,Z,NWS forecast zone,8,WASHINGTON,Heavy Snow,,,0,0,,,Public,A strong low pressure system moved eastward across the Gulf Coast on its way through the Carolinas. Deep moisture was lifted in the colder resident air mass across the Southern Appalachian region. This pattern resulted in heavy snowfall amounts in the range of five to ten inches with locally greater totals across Southwest Virginia and Northeast Tennessee.,Thirteen inches of snow was reported 1 mile southwest of Emory-Meadow View.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 00:00:00,2018-12-10 12:00:00,Z,NWS forecast zone,8,WASHINGTON,Heavy Snow,,,0,0,,,Public,A strong low pressure system moved eastward across the Gulf Coast on its way through the Carolinas. Deep moisture was lifted in the colder resident air mass across the Southern Appalachian region. This pattern resulted in heavy snowfall amounts in the range of five to ten inches with locally greater totals across Southwest Virginia and Northeast Tennessee.,Thirteen inches of snow was reported 1 mile southwest of Emory-Meadow View.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 00:00:00,2018-12-10 12:00:00,Z,NWS forecast zone,8,WASHINGTON,Heavy Snow,,,0,0,,,Public,A strong low pressure system moved eastward across the Gulf Coast on its way through the Carolinas. Deep moisture was lifted in the colder resident air mass across the Southern Appalachian region. This pattern resulted in heavy snowfall amounts in the range of five to ten inches with locally greater totals across Southwest Virginia and Northeast Tennessee.,Thirteen inches of snow was reported 3 miles west of Abingdon.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 00:00:00,2018-12-10 12:00:00,Z,NWS forecast zone,8,WASHINGTON,Heavy Snow,,,0,0,,,Public,A strong low pressure system moved eastward across the Gulf Coast on its way through the Carolinas. Deep moisture was lifted in the colder resident air mass across the Southern Appalachian region. This pattern resulted in heavy snowfall amounts in the range of five to ten inches with locally greater totals across Southwest Virginia and Northeast Tennessee.,Three inches of snow was reported 3 miles south of Abingdon.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 03:00:00,2018-12-09 18:00:00,Z,NWS forecast zone,513,WESTERN CHESTERFIELD,Winter Storm,,,0,0,0.00K,0.00K,CoCoRaHS,"Low pressure tracking northeast just off the southeast and Mid Atlantic coasts produced snowfall totals between three inches and fourteen inches across central, south central, and eastern Virginia.",Snowfall totals generally ranged between nine inches and fourteen inches across the county. Beach (3 WSW) reported 14.2 inches of snow. Midlothian (3 S) reported 13.5 inches of snow.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 03:00:00,2018-12-09 18:00:00,Z,NWS forecast zone,521,WESTERN ESSEX,Winter Storm,,,0,0,0.00K,0.00K,Law Enforcement,"Low pressure tracking northeast just off the southeast and Mid Atlantic coasts produced snowfall totals between three inches and fourteen inches across central, south central, and eastern Virginia.",Snowfall totals generally ranged between five inches and eight inches across the county.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 03:00:00,2018-12-09 18:00:00,Z,NWS forecast zone,511,WESTERN HANOVER,Winter Storm,,,0,0,0.00K,0.00K,CoCoRaHS,"Low pressure tracking northeast just off the southeast and Mid Atlantic coasts produced snowfall totals between three inches and fourteen inches across central, south central, and eastern Virginia.",Snowfall totals generally ranged between nine inches and thirteen inches across the county. Gilman (2 NNW) reported 13.2 inches of snow. Ashland (1 SW) and Montpelier reported 11.5 inches of snow.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 03:00:00,2018-12-09 18:00:00,Z,NWS forecast zone,515,WESTERN HENRICO,Winter Storm,,,0,0,0.00K,0.00K,Public,"Low pressure tracking northeast just off the southeast and Mid Atlantic coasts produced snowfall totals between three inches and fourteen inches across central, south central, and eastern Virginia.",Snowfall totals generally ranged between nine inches and fourteen inches across the county. Laurel (1 N) reported 14.1 inches of snow. Short Pump (3 N) reported 14.0 inches of snow. Downtown Richmond (1 N) reported 11.5 inches of snow.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 09:00:00,2018-12-09 21:00:00,Z,NWS forecast zone,503,WESTERN HIGHLAND,Winter Weather,,,0,0,,,Trained Spotter,"An area of low pressure developed along the Gulf Coast on December 8th and tracked northeastward along the North and South Carolina coastlines during the daytime hours on the 9th, strengthening to around 1000mb by the evening. The low then exited eastward off the coast of Cape Hatteras and weakened on the night of the 9th. Widespread significant snow was brought to central Virginia, with a sharp cutoff to completely dry conditions across far northern Virginia.",Widespread snowfall amounts of 3 to 5 inches were observed.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 03:00:00,2018-12-09 18:00:00,Z,NWS forecast zone,519,WESTERN KING AND QUEEN,Winter Storm,,,0,0,0.00K,0.00K,Law Enforcement,"Low pressure tracking northeast just off the southeast and Mid Atlantic coasts produced snowfall totals between three inches and fourteen inches across central, south central, and eastern Virginia.",Snowfall totals generally ranged between six inches and ten inches across the county.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 03:00:00,2018-12-09 18:00:00,Z,NWS forecast zone,517,WESTERN KING WILLIAM,Winter Storm,,,0,0,0.00K,0.00K,Public,"Low pressure tracking northeast just off the southeast and Mid Atlantic coasts produced snowfall totals between three inches and fourteen inches across central, south central, and eastern Virginia.",Snowfall totals generally ranged between eight inches and twelve inches across the county. Pollards Corner reported 10.0 inches of snow.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 03:00:00,2018-12-09 18:00:00,Z,NWS forecast zone,509,WESTERN LOUISA,Winter Storm,,,0,0,0.00K,0.00K,Law Enforcement,"Low pressure tracking northeast just off the southeast and Mid Atlantic coasts produced snowfall totals between three inches and fourteen inches across central, south central, and eastern Virginia.",Snowfall totals generally ranged between eight inches and twelve inches across the county.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 03:00:00,2018-12-09 18:00:00,Z,NWS forecast zone,75,WESTMORELAND,Winter Storm,,,0,0,0.00K,0.00K,Public,"Low pressure tracking northeast just off the southeast and Mid Atlantic coasts produced snowfall totals between three inches and fourteen inches across central, south central, and eastern Virginia.",Snowfall totals generally ranged between three inches and eight inches across the county. Hague reported 8.0 inches of snow.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 00:00:00,2018-12-10 12:00:00,Z,NWS forecast zone,2,WISE,Heavy Snow,,,0,0,,,Emergency Manager,A strong low pressure system moved eastward across the Gulf Coast on its way through the Carolinas. Deep moisture was lifted in the colder resident air mass across the Southern Appalachian region. This pattern resulted in heavy snowfall amounts in the range of five to ten inches with locally greater totals across Southwest Virginia and Northeast Tennessee.,Six inches of snow was reported 2 miles west of Wise.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 00:00:00,2018-12-10 12:00:00,Z,NWS forecast zone,2,WISE,Heavy Snow,,,0,0,,,Emergency Manager,A strong low pressure system moved eastward across the Gulf Coast on its way through the Carolinas. Deep moisture was lifted in the colder resident air mass across the Southern Appalachian region. This pattern resulted in heavy snowfall amounts in the range of five to ten inches with locally greater totals across Southwest Virginia and Northeast Tennessee.,Eleven inches of snow was reported 1 mile north northeast of Abingdon.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 00:00:00,2018-12-10 12:00:00,Z,NWS forecast zone,2,WISE,Heavy Snow,,,0,0,,,Trained Spotter,A strong low pressure system moved eastward across the Gulf Coast on its way through the Carolinas. Deep moisture was lifted in the colder resident air mass across the Southern Appalachian region. This pattern resulted in heavy snowfall amounts in the range of five to ten inches with locally greater totals across Southwest Virginia and Northeast Tennessee.,Four inches of snow was reported at Jonesville.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 00:00:00,2018-12-10 12:00:00,Z,NWS forecast zone,2,WISE,Heavy Snow,,,0,0,,,Emergency Manager,A strong low pressure system moved eastward across the Gulf Coast on its way through the Carolinas. Deep moisture was lifted in the colder resident air mass across the Southern Appalachian region. This pattern resulted in heavy snowfall amounts in the range of five to ten inches with locally greater totals across Southwest Virginia and Northeast Tennessee.,Nine inches of snow was reported at Coeburn.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 00:00:00,2018-12-10 12:00:00,Z,NWS forecast zone,2,WISE,Heavy Snow,,,0,0,,,Emergency Manager,A strong low pressure system moved eastward across the Gulf Coast on its way through the Carolinas. Deep moisture was lifted in the colder resident air mass across the Southern Appalachian region. This pattern resulted in heavy snowfall amounts in the range of five to ten inches with locally greater totals across Southwest Virginia and Northeast Tennessee.,Nine inches of snow was reported at Coeburn.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 00:00:00,2018-12-10 12:00:00,Z,NWS forecast zone,2,WISE,Heavy Snow,,,0,0,,,Emergency Manager,A strong low pressure system moved eastward across the Gulf Coast on its way through the Carolinas. Deep moisture was lifted in the colder resident air mass across the Southern Appalachian region. This pattern resulted in heavy snowfall amounts in the range of five to ten inches with locally greater totals across Southwest Virginia and Northeast Tennessee.,Five and a half inches of snow was reported 1 mile north northeast of Big Stone Gap.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 00:00:00,2018-12-10 12:00:00,Z,NWS forecast zone,2,WISE,Heavy Snow,,,0,0,,,Emergency Manager,A strong low pressure system moved eastward across the Gulf Coast on its way through the Carolinas. Deep moisture was lifted in the colder resident air mass across the Southern Appalachian region. This pattern resulted in heavy snowfall amounts in the range of five to ten inches with locally greater totals across Southwest Virginia and Northeast Tennessee.,Eight inches of snow was reported at Pound.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 00:00:00,2018-12-10 12:00:00,Z,NWS forecast zone,2,WISE,Heavy Snow,,,0,0,,,Emergency Manager,A strong low pressure system moved eastward across the Gulf Coast on its way through the Carolinas. Deep moisture was lifted in the colder resident air mass across the Southern Appalachian region. This pattern resulted in heavy snowfall amounts in the range of five to ten inches with locally greater totals across Southwest Virginia and Northeast Tennessee.,Eight inches of snow was reported at Wise.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 00:00:00,2018-12-09 18:00:00,Z,NWS forecast zone,12,WYTHE,Winter Storm,,,0,0,,,Trained Spotter,"A low pressure system tracked eastward along the Gulf Coast and spread moisture northward toward the Mid Atlantic.  Meanwhile, high pressure to the north allowed temperatures to fall into the 20s, which caused the moisture to mostly fall as heavy snow.  Some sleet and freezing drizzle also fell during this storm.  The snow caused hundreds of traffic accidents and left thousands of people without power.  Average snowfall accumulations ranged from ten to twenty inches over southwest Virginia.",Snowfall accumulations ranged from 16.0 inches about one mile north-northwest of Wytheville to 17.4 inches at Wytheville.
VA-NORTHAM-EO-26-2018,EO-26,Ralph S. Northam,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2018-12-08,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2018-12-09 03:00:00,2018-12-09 18:00:00,Z,NWS forecast zone,523,YORK,Winter Weather,,,0,0,0.00K,0.00K,Trained Spotter,Low pressure tracking northeast just off the southeast and Mid Atlantic coasts produced snowfall totals between one half inch and three inches across portions of eastern and southeast Virginia.,Snowfall totals generally ranged between one half inch and three inches across the county. Queens Lake reported 3.0 inches of snow.
VA-NORTHAM-EO-28-2019,EO-28,Ralph S. Northam,Executive Order 28 (2019) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2019-01-12,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827711705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2019-01-12 18:00:00,2019-01-14 00:00:00,Z,NWS forecast zone,99,ACCOMACK,Winter Storm,,,0,0,0.00K,0.00K,Public,"Low pressure tracking from the Tennessee Valley east northeast across the Carolinas and off the Mid Atlantic coast produced snowfall totals between one inch and eight inches across central Virginia, the Virginia Northern Neck, and the Virginia Eastern Shore. In addition, freezing rain and freezing drizzle produced one to two tenths of an inch of ice across portions of central and south central Virginia, resulting in scattered power outages.",Snowfall totals generally ranged between three inches and five inches across the county.|Parksley (3 ESE) reported 5.3 inches of snow. Chincoteague (1 SW) reported 4.5 inches of snow. Wallops Island reported 3.0 inches of snow.
VA-NORTHAM-EO-28-2019,EO-28,Ralph S. Northam,Executive Order 28 (2019) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,2019-01-12,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827711705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2019-01-12 15:00:00,2019-01-13 23:59:00,Z,NWS forecast zone,37,ALBEMARLE,Winter Weather,,,0,0,,,Trained Spotter,"A low pressure system developed across the south central United States during the daylight hours of January 12th as high pressure was positioned over the northeastern United States and southeastern Canada. The low pressure system then tracked into the southeastern United States during the overnight hours of January 12th and moved northeastward offshore near the Outer Banks of North Carolina through the day of January 13th. Widespread accumulating snow affected northern and central Virginia, with the highest totals in northern Virginia.","Snowfall amounts of 3 to 5 inches were observed across Albemarle County, with 4.8 inches measured near Charlottesville."
